READ SERR 1 2
@myspectrum_e3_bb.pco
!
2.52148485 0.101565003 1.66371278E-2 1.08161278E-3 1.18562125E-3
2.73339987 0.110350013 1.12163108E-2 7.90684135E-4 1.42996828E-3
2.96289015 0.119140029 8.77186283E-3 6.42861181E-4 1.7019232E-3
3.20995998 0.127929926 7.55511271E-3 5.53181744E-4 1.95546402E-3
3.47656012 0.138670087 6.77146763E-3 4.8003142E-4 2.17950926E-3
3.765625 0.150394917 5.68240602E-3 4.06376785E-4 2.39073881E-3
4.078125 0.162105083 3.94157879E-3 3.15548416E-4 2.56421091E-3
4.41503525 0.174804926 4.28437581E-3 3.03649926E-4 2.69914768E-3
4.77929497 0.189455032 3.99633078E-3 2.71784811E-4 2.80289981E-3
5.17383003 0.205080032 2.83491751E-3 2.15758933E-4 2.86617875E-3
5.60058975 0.221679926 2.16677948E-3 1.78549308E-4 2.8880334E-3
6.06152487 0.239254951 2.3521143E-3 1.67812832E-4 2.86780368E-3
6.5585947 0.257815123 1.99646922E-3 1.45490296E-4 2.80732196E-3
7.09473038 0.278320074 1.86231628E-3 1.30996297E-4 2.675544E-3
7.67383003 0.300779819 1.59452355E-3 1.12596324E-4 2.46532587E-3
8.29980469 0.325195074 2.50322069E-3 1.25460079E-4 2.32386356E-3
8.97656059 0.351560116 9.62365977E-3 2.81560671E-4 2.14995188E-3
9.70800972 0.379889965 3.09625198E-3 1.21833829E-4 1.95379904E-3
10.4980507 0.410150051 1.81732269E-3 8.53165839E-5 1.73970591E-3
11.3515501 0.443349838 1.4028087E-3 6.95477866E-5 1.51560991E-3
12.2734499 0.478549957 1.19083701E-3 5.99441082E-5 1.28978153E-3
13.2686005 0.516600132 8.42641108E-4 4.83735857E-5 1.07036461E-3
14.34375 0.558549881 5.8184145E-4 3.94247691E-5 8.64394126E-4
15.5058498 0.603549957 4.7994536E-4 3.41950145E-5 6.77721866E-4
16.7607498 0.651350021 5.28075499E-4 3.19281498E-5 5.14770683E-4
18.1152496 0.703149796 6.25459885E-4 3.07617229E-5 3.77898512E-4
19.5781498 0.759750366 3.41868203E-4 2.35153548E-5 2.6735678E-4
21.1581993 0.820300102 2.40809444E-4 1.97586833E-5 1.81746174E-4
22.8642502 0.885749817 1.6727297E-4 1.68779607E-5 1.18358963E-4
24.7070503 0.957050323 7.96149398E-5 1.40824886E-5 7.35839203E-5
26.6982498 1.03415012 8.41439687E-5 1.26300811E-5 4.35055699E-5
28.8496017 1.1171999 7.51481421E-5 1.12792259E-5 2.43662453E-5
31.173851 1.20705032 5.35967738E-5 9.73318947E-6 1.28736965E-5
33.6846008 1.30369949 4.36101254E-5 8.63719015E-6 6.38746133E-6
36.3955002 1.40719986 2.87344046E-5 7.58222041E-6 2.96263056E-6
39.3222504 1.51955032 2.5385536E-5 6.72853685E-6 1.27817691E-6
42.4833984 1.64159966 1.9981182E-5 5.96299424E-6 5.09904908E-7
45.8984528 1.77345085 1.87078767E-5 5.3064341E-6 1.86897736E-7
49.5869522 1.9150486 1.33480689E-5 4.70353598E-6 6.25345606E-8
53.5703506 2.06834984 5.32789454E-6 4.12930649E-6 1.89710008E-8
57.8730011 2.23430061 5.16933551E-6 3.67582584E-6 5.17733723E-9
62.5202484 2.41294861 9.2346354E-6 3.30017383E-6 1.26046418E-9
67.5395508 2.60634995 8.35973697E-6 2.94373353E-6 2.71382333E-10
72.9611969 2.81529999 6.72169926E-6 2.61504988E-6 5.11639377E-11
78.8164978 3.04000092 8.12693827E-7 2.29045986E-6 8.35884487E-12
85.1396027 3.28310013 1.26213638E-6 2.04539901E-6 1.17062414E-12
91.9685516 3.54584885 3.39618259E-6 1.83850204E-6 1.38788978E-13
99.3436966 3.82929993 3.63801473E-6 1.6404565E-6 1.37449688E-14
107.308502 4.13550186 1.35230266E-6 1.4461848E-6 1.12102111E-15
115.9105 4.46649933 1.75288278E-6 1.29152602E-6 7.41193136E-17
125.2015 4.82450104 2.07252515E-6 1.15464786E-6 3.90551879E-18
135.237 5.21099854 -4.85203543E-7 1.01388446E-6 1.60970756E-19
146.0755 5.62750244 1.04651224E-6 9.11470067E-7 5.08796412E-21
157.781494 6.07849884 1.27936187E-6 8.14803116E-7 1.20776081E-22
170.4245 6.5644989 9.09246864E-7 7.2392578E-7 0
184.078491 7.08950043 1.06951825E-6 6.47170452E-7 0
198.8255 7.65750122 3.56036509E-7 5.7283313E-7 0
214.752502 8.26950073 1.01844114E-6 5.13547946E-7 0
231.953491 8.93149567 9.54744905E-7 4.56853513E-7 0
NO NO NO NO NO
5.859375E-3 1.953125E-3 2.4489274 1 NO
9.76565015E-3 1.95315015E-3 2.43968105 1 NO
1.36719001E-2 1.95309985E-3 1.58005929 1 NO
1.75780989E-2 1.95309985E-3 1.39038992 1 NO
2.14843489E-2 1.95315015E-3 2.24494815 1 NO
2.53906511E-2 1.95315015E-3 1.30209029 1 NO
2.92969011E-2 1.95309985E-3 2.43211627 1 NO
3.32031026E-2 1.95310079E-3 2.43748212 1 NO
3.71093526E-2 1.95314921E-3 2.02381516 1 NO
4.19922024E-2 2.92970054E-3 1.6939162 1 NO
4.88281511E-2 3.90625E-3 2.9816227 1 NO
5.66406511E-2 3.90625E-3 2.41726017 1 NO
6.44531474E-2 3.90624814E-3 2.16830945 1 NO
7.22656474E-2 3.90625E-3 2.63652349 1 NO
8.10547024E-2 4.88280132E-3 2.40675521 1 NO
9.17968452E-2 5.85934892E-3 3.42555213 1 NO
0.103515595 5.85940108E-3 3.72393179 1 NO
0.115234502 5.85950166E-3 3.17657328 1 NO
0.12793 6.8359971E-3 2.07515812 1 NO
0.142578498 7.8125E-3 3.96433282 1 NO
0.15918 8.7890029E-3 3.56239772 1 NO
0.177734494 9.76549834E-3 4.41598129 1 NO
0.197265506 9.76549834E-3 4.08704662 1 NO
0.217773497 1.07425004E-2 5.35517359 1 NO
0.240234494 1.17185041E-2 4.57848835 1 NO
0.264648497 1.26954913E-2 4.78180122 1 NO
0.291015983 1.36720091E-2 4.99056244 1 NO
0.319335997 1.46479905E-2 4.11824036 1 NO
0.350585997 1.66020095E-2 4.83740902 1 NO
0.385742486 1.85544938E-2 5.87799835 1 NO
0.423828006 1.95309967E-2 5.99028587 1 NO
0.463867009 2.05080062E-2 6.44150257 1 NO
0.506835997 2.24609971E-2 6.8225894 1 NO
0.553710997 2.44140029E-2 6.01160669 1 NO
0.604492009 2.63670087E-2 7.43275023 1 NO
0.659179509 2.83204913E-2 7.45869827 1 NO
0.71875 3.125E-2 8.10198879 1 NO
0.784179509 3.41795087E-2 8.07984638 1 NO
0.855468512 3.71094942E-2 8.68609524 1 NO
0.932617009 4.00390029E-2 9.39973259 1 NO
1.01562309 4.29670215E-2 10.0947847 1 NO
1.10546505 4.6875E-2 10.5276117 1 NO
1.203125 5.07849455E-2 10.7545929 1 NO
1.30859494 5.46850562E-2 11.6731815 1 NO
1.421875 5.85949421E-2 11.9066601 1 NO
1.54394495 6.34750128E-2 12.476738 1 NO
1.67675495 6.93350434E-2 13.384798 1 NO
1.82128501 7.51949549E-2 13.1922197 1 NO
1.97753501 8.10549855E-2 14.0527143 1 NO
2.14550495 8.69150162E-2 13.4336853 1 NO
2.32616997 9.375E-2 13.3007002 1 NO
2.52148485 0.101565003 14.2856188 1 NO
2.73339987 0.110350013 12.3770571 1 NO
2.96289015 0.119140029 10.9976149 1 NO
3.20995998 0.127929926 10.1226196 1 NO
3.47656012 0.138670087 9.56595325 1 NO
3.765625 0.150394917 8.10003757 1 NO
4.078125 0.162105083 4.36499739 1 NO
4.41503525 0.174804926 5.22057772 1 NO
4.77929497 0.189455032 4.39108753 1 NO
5.17383003 0.205080032 -0.144889206 1 NO
5.60058975 0.221679926 -4.03952169 1 NO
6.06152487 0.239254951 -3.07300353 1 NO
6.5585947 0.257815123 -5.57324123 1 NO
7.09473038 0.278320074 -6.20802116 1 NO
7.67383003 0.300779819 -7.73384285 1 NO
8.29980469 0.325195074 1.42959535 1 NO
8.97656059 0.351560116 26.5438633 1 NO
9.70800972 0.379889965 9.377141 1 NO
10.4980507 0.410150051 0.909750938 1 NO
11.3515501 0.443349838 -1.6219244 1 NO
12.2734499 0.478549957 -1.65061259 1 NO
13.2686005 0.516600132 -4.70760059 1 NO
14.34375 0.558549881 -7.16688156 1 NO
15.5058498 0.603549957 -5.78378153 1 NO
16.7607498 0.651350021 0.416710645 1 NO
18.1152496 0.703149796 8.04770851 1 NO
19.5781498 0.759750366 3.16862798 1 NO
21.1581993 0.820300102 2.98923063 1 NO
22.8642502 0.885749817 2.89809918 1 NO
24.7070503 0.957050323 0.428263396 1 NO
26.6982498 1.03415012 3.21758842 1 NO
28.8496017 1.1171999 4.50225019 1 NO
31.173851 1.20705032 4.18393946 1 NO
33.6846008 1.30369949 4.30958033 1 NO
36.3955002 1.40719986 3.39897442 1 NO
39.3222504 1.51955032 3.58285308 1 NO
42.4833984 1.64159966 3.26535225 1 NO
45.8984528 1.77345085 3.4902873 1 NO
49.5869522 1.9150486 2.82458425 1 NO
53.5703506 2.06834984 1.28566957 1 NO
57.8730011 2.23430061 1.40489745 1 NO
62.5202484 2.41294861 2.79784489 1 NO
67.5395508 2.60634995 2.83974934 1 NO
72.9611969 2.81529999 2.57037091 1 NO
78.8164978 3.04000092 0.354813248 1 NO
85.1396027 3.28310013 0.617060602 1 NO
91.9685516 3.54584885 1.84725523 1 NO
99.3436966 3.82929993 2.21768451 1 NO
107.308502 4.13550186 0.935082912 1 NO
115.9105 4.46649933 1.35721827 1 NO
125.2015 4.82450104 1.79494131 1 NO
135.237 5.21099854 -0.478559047 1 NO
146.0755 5.62750244 1.14815867 1 NO
157.781494 6.07849884 1.57014847 1 NO
170.4245 6.5644989 1.25599456 1 NO
184.078491 7.08950043 1.65260673 1 NO
198.8255 7.65750122 0.621536195 1 NO
214.752502 8.26950073 1.98314726 1 NO
231.953491 8.93149567 2.0898273 1 NO
